"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","PASSCAR","TOT","PC_CHG","M","1960-12",2.67857142857144,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-01",1.56521739130434,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-02",0.68493150684931,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-03",6.46258503401361,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-04",-7.1884984025559,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-05",-3.09810671256454,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-06",6.03907637655417,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-07",8.87772194304857,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-08",-6.46153846153846,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-09",-3.61842105263157,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-10",-4.94880546075085,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-11",4.12926391382405,
"FRA","PASSCAR","TOT","PC_CHG","M","1961-12",25.5172413793104,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-01",8.37912087912087,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-02",-12.8010139416983,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-03",-1.45348837209302,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-04",5.60471976401179,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-05",7.12290502793296,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-06",3.38983050847458,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-07",7.18789407313997,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-08",-6.47058823529411,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-09",-3.89937106918239,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-10",-0.392670157068068,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-11",3.02233902759527,
"FRA","PASSCAR","TOT","PC_CHG","M","1962-12",13.3928571428571,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-01",11.0236220472441,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-02",-17.0212765957447,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-03",2.19780219780219,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-04",3.46475507765831,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-05",0.808314087759806,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-06",2.0618556701031,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-07",6.06060606060605,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-08",-4.65608465608465,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-09",-3.66259711431742,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-10",-1.95852534562213,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-11",2.46768507638072,
"FRA","PASSCAR","TOT","PC_CHG","M","1963-12",2.52293577981653,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-01",3.13199105145412,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-02",4.88069414316704,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-03",-2.79214064115822,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-04",-4.36170212765958,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-05",2.89210233592881,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-06",-5.62162162162163,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-07",-1.83276059564718,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-08",-3.50058343057177,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-09",1.69286577992745,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-10",-1.30796670630202,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-11",-1.44578313253012,
"FRA","PASSCAR","TOT","PC_CHG","M","1964-12",-6.11246943765281,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-01",6.38020833333333,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-02",1.95838433292534,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-03",-2.28091236494599,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-04",5.8968058968059,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-05",-6.61252900232018,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-06",9.68944099378883,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-07",4.41676104190259,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-08",-4.44685466377439,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-09",5.67536889897844,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-10",0.537056928034361,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-11",-0.534188034188023,
"FRA","PASSCAR","TOT","PC_CHG","M","1965-12",8.48549946294306,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-01",-6.33663366336634,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-02",10.8879492600423,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-03",-4.38512869399428,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-04",-1.09670987038883,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-05",1.00806451612903,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-06",1.09780439121756,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-07",3.25765054294175,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-08",3.63288718929254,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-09",-8.57933579335793,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-10",1.2108980827447,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-11",3.58923230309073,
"FRA","PASSCAR","TOT","PC_CHG","M","1966-12",-3.46487006737247,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-01",3.88833499501494,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-02",0.767754318618053,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-03",-0.857142857142853,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-04",-0.480307396733917,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-05",-1.64092664092665,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-06",-2.25711481844946,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-07",-4.51807228915662,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-08",-1.7875920084122,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-09",11.6702355460385,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-10",0.671140939597325,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-11",-2.47619047619048,
"FRA","PASSCAR","TOT","PC_CHG","M","1967-12",5.76171875,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-01",-9.97229916897507,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-02",2.25641025641025,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-03",0.601805416248755,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-04",10.3688933200399,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-05",-30.4426377597109,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-06",-14.025974025974,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-07",72.6586102719033,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-08",-3.84951881014873,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-09",-12.3748862602366,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-10",14.5379023883697,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-11",8.97552130553038,
"FRA","PASSCAR","TOT","PC_CHG","M","1968-12",22.2961730449251,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-01",-16.3265306122449,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-02",-13.5772357723577,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-03",-4.79774223894638,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-04",19.3675889328063,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-05",5.62913907284768,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-06",1.09717868338558,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-07",-7.28682170542635,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-08",21.5719063545151,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-09",-29.092159559835,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-10",5.91658583899127,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-11",-5.4029304029304,
"FRA","PASSCAR","TOT","PC_CHG","M","1969-12",90.513068731849,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-01",-46.2439024390244,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-02",-4.34910012099213,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-03",8.42960342322934,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-04",-3.90262575076786,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-05",9.42535494456511,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-06",-5.84518578226163,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-07",-8.45875562674324,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-08",2.84381159245403,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-09",9.92353723404255,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-10",-6.67757803257398,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-11",4.31972853956574,
"FRA","PASSCAR","TOT","PC_CHG","M","1970-12",12.3924126966723,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-01",-5.70608654651286,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-02",0.42245021122511,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-03",6.19247939560439,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-04",1.99122019839441,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-05",-10.2817147024319,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-06",-7.0760259751734,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-07",17.2900661747927,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-08",-0.888449347848988,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-09",7.89759947654683,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-10",-0.773190015236392,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-11",-0.795257484663974,
"FRA","PASSCAR","TOT","PC_CHG","M","1971-12",-4.41552441090406,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-01",2.51357491581136,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-02",11.1005454002483,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-03",-5.1997934512736,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-04",-3.61438591255036,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-05",8.41177927788442,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-06",-3.67532597363647,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-07",0.786537677452828,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-08",2.21468710465151,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-09",-3.38569588463449,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-10",5.63748491754927,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-11",1.37276053895128,
"FRA","PASSCAR","TOT","PC_CHG","M","1972-12",1.16985908831672,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-01",-1.86717998075072,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-02",1.8074314857367,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-03",1.84415512922848,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-04",0.366206318748143,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-05",-1.00978821375197,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-06",1.35943854304096,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-07",9.59911436143447,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-08",-13.3925510553896,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-09",-1.05318960947164,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-10",3.61324427617244,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-11",-0.242686651544714,
"FRA","PASSCAR","TOT","PC_CHG","M","1973-12",-8.92453573477272,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-01",15.749214588171,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-02",-11.5182387957937,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-03",-4.20263331431577,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-04",1.82766008461532,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-05",11.8226563568141,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-06",-14.6856044396443,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-07",-7.95706972189268,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-08",3.13654253708749,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-09",5.2410866301549,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-10",-9.49474019764105,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-11",-6.74409594420866,
"FRA","PASSCAR","TOT","PC_CHG","M","1974-12",21.007110011614,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-01",-20.5758651632788,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-02",29.3832157664119,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-03",-14.9885340258478,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-04",-1.98740565405743,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-05",2.42048664904765,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-06",10.1080205719574,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-07",-0.724871915051791,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-08",6.79777613167384,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-09",-3.42987804878048,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-10",4.91318074191002,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-11",2.27045326311831,
"FRA","PASSCAR","TOT","PC_CHG","M","1975-12",5.93998955444561,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-01",8.87944562485245,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-02",-11.4574697396783,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-03",-0.240564678766926,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-04",9.73243036402755,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-05",0.9303488479202,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-06",1.94784876140808,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-07",3.24769163874467,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-08",-14.700836703475,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-09",14.4391200174254,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-10",3.04408788392115,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-11",1.74244989686913,
"FRA","PASSCAR","TOT","PC_CHG","M","1976-12",-4.0564011013949,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-01",9.18242484641293,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-02",-4.68284228769496,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-03",-1.00730935670388,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-04",0.941640339921126,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-05",-16.8320494935404,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-06",12.6029215498946,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-07",-0.67875647668394,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-08",1.7273984036726,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-09",-0.58140652944533,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-10",3.85701574528996,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-11",-1.70602696863593,
"FRA","PASSCAR","TOT","PC_CHG","M","1977-12",-2.41587085038654,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-01",-9.87100574098885,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-02",13.012380432597,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-03",2.43499478941617,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-04",-0.437334061189561,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-05",13.3764073296407,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-06",-14.1173173305196,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-07",2.7220547866316,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-08",-2.37334379847133,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-09",10.0623392865119,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-10",-8.16670821424638,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-11",6.4770273853263,
"FRA","PASSCAR","TOT","PC_CHG","M","1978-12",3.83657642915585,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-01",-7.40277611241485,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-02",6.27481932762745,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-03",-4.10796760043633,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-04",1.89449863252414,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-05",0.614017897968522,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-06",1.01456032768114,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-07",-3.1030896513041,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-08",0.454049360532081,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-09",-7.71996590513464,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-10",2.93105579153467,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-11",0.113120027300485,
"FRA","PASSCAR","TOT","PC_CHG","M","1979-12",-1.33002562840081,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-01",3.80203568526846,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-02",1.29426701344806,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-03",-0.175839955218603,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-04",10.9560235272605,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-05",-24.5094484728631,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-06",1.78718264046048,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-07",12.878988268432,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-08",1.60044080205709,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-09",-4.31489642877181,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-10",-0.6254112404641,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-11",-3.38208589278808,
"FRA","PASSCAR","TOT","PC_CHG","M","1980-12",-2.03487583118468,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-01",1.58123298771999,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-02",-0.64637538864343,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-03",4.37632106288945,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-04",2.05795138500786,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-05",5.28787615237433,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-06",-1.78791049433706,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-07",-14.1013899532113,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-08",11.3566636446056,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-09",0.00716458350973655,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-10",1.25175845360288,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-11",-3.72685989219508,
"FRA","PASSCAR","TOT","PC_CHG","M","1981-12",3.88115345555615,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-01",8.59526244364264,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-02",-0.332849655009035,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-03",9.63674286766934,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-04",-13.2867208672087,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-05",0.406910604677922,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-06",2.38861532523638,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-07",-2.40706737843063,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-08",5.52970127402423,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-09",1.87495203405142,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-10",-0.223101751783382,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-11",7.39856663298139,
"FRA","PASSCAR","TOT","PC_CHG","M","1982-12",-2.02086296310315,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-01",-5.7118730130696,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-02",-3.42728363625721,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-03",-0.024851497151165,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-04",4.96001552088954,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-05",-4.86656654343806,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-06",3.66131333677404,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-07",-1.91711817249965,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-08",-0.912500298593023,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-09",-3.28584171066272,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-10",-0.694825265466879,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-11",10.0993367094009,
"FRA","PASSCAR","TOT","PC_CHG","M","1983-12",-4.83895788567749,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-01",-13.2581860434473,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-02",-3.03607802520282,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-03",4.20072919930498,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-04",2.77734116055137,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-05",-1.75475926086003,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-06",2.0006497373978,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-07",-10.7028160416169,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-08",25.7835604630772,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-09",-13.5493894622424,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-10",-1.70287205909484,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-11",0.752872804120988,
"FRA","PASSCAR","TOT","PC_CHG","M","1984-12",-0.110396599784735,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-01",-3.59945293288757,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-02",9.95120413295978,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-03",0.252852739346623,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-04",-5.47137554684505,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-05",6.13533214138359,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-06",1.97353928289124,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-07",-1.93725061631128,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-08",-5.92267670517497,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-09",6.23149079188418,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-10",-1.13973782140217,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-11",0.882692408582972,
"FRA","PASSCAR","TOT","PC_CHG","M","1985-12",-10.2526099561865,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-01",11.2884066578783,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-02",-3.72477171698764,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-03",1.73129444850058,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-04",4.33996743861514,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-05",3.55314108116371,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-06",-0.894861465604726,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-07",-4.51222539406727,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-08",5.69640408399352,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-09",-2.63475042119114,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-10",3.31104080227851,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-11",-0.254902440217117,
"FRA","PASSCAR","TOT","PC_CHG","M","1986-12",4.11092385475716,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-01",-10.8739544274589,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-02",14.1952314906545,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-03",0.524571580597208,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-04",1.53903687935101,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-05",-2.02453466300251,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-06",-1.16359766817804,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-07",4.51258045640726,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-08",-1.21324435088347,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-09",-8.05690158406304,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-10",30.7663857879911,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-11",-14.312650548456,
"FRA","PASSCAR","TOT","PC_CHG","M","1987-12",1.83795618831761,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-01",-1.37533154349365,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-02",-10.2441215294704,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-03",9.52462317690852,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-04",-1.10877099143071,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-05",0.379180564319857,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-06",-14.1052194363525,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-07",21.3544968013017,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-08",-1.60034462333747,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-09",-1.30295833378935,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-10",1.93227875824059,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-11",5.28334112988328,
"FRA","PASSCAR","TOT","PC_CHG","M","1988-12",14.2672625351967,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-01",-11.413844553963,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-02",-0.664026213978758,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-03",-3.83969171483622,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-04",6.06939813627426,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-05",-8.23480814665183,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-06",1.75940361432555,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-07",1.53909229698602,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-08",4.81399623848434,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-09",0.799866182083614,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-10",0.908172039766454,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-11",-2.41394947848923,
"FRA","PASSCAR","TOT","PC_CHG","M","1989-12",0.652630181337225,
"FRA","PASSCAR","TOT","PC_CHG","M","1990-01",0.601721959807403,
"FRA","PASSCAR","TOT","PC_CHG","M","1990-02",1.3984779637596,
"FRA","PASSCAR","TOT","PC_CHG","M","1990-03",0.23724261414503,
"FRA","PASSCAR","TOT","PC_CHG","M","1990-04",-8.53490922262413,
